Chromosome	Start	End	MedianRatio	CopyNumber	Sample	BinCount
3	180735829	181314688	0.904888	2	IMR5-R112	515
3	181314689	183600904	0.971994	2	IMR5-R112	2034
3	183600905	184358480	1.01692	2	IMR5-R112	674
3	184358481	186428888	0.977695	2	IMR5-R112	1842
3	186428889	186689656	0.898988	2	IMR5-R112	232
3	186689657	189037692	1.00679	2	IMR5-R112	2089
3	189037693	197437344	0.982841	2	IMR5-R112	7473
3	197437345	197962252	0.917426	2	IMR5-R112	467
3	197962253	198022948	-1	2	IMR5-R112	54
4	1	8992	-1	1	IMR5-R112	8
4	8993	12364	1.30359	3	IMR5-R112	3
4	12365	98912	0.678888	1	IMR5-R112	77
4	98913	454096	0.853285	2	IMR5-R112	316
4	454097	1603948	0.941595	2	IMR5-R112	1023
4	1603949	3482152	0.994649	2	IMR5-R112	1671
4	3482153	10647652	1.01482	2	IMR5-R112	6375
4	10647653	14346736	0.983922	2	IMR5-R112	3291
4	14346737	16686904	1.02346	2	IMR5-R112	2082
4	16686905	27479552	0.996377	2	IMR5-R112	9602
4	27479553	37367380	0.970316	2	IMR5-R112	8797
4	37367381	49092948	0.994455	2	IMR5-R112	10432
4	49092949	49155892	1.3478	3	IMR5-R112	56
4	49155893	49279532	0.995519	2	IMR5-R112	110
4	49279533	49286276	1.49694	3	IMR5-R112	6
4	49286277	49295268	0.919423	2	IMR5-R112	8
4	49295269	49300888	1.78286	4	IMR5-R112	5
4	49300889	49327864	1.13554	2	IMR5-R112	24
4	49327865	49330112	2.73542	5	IMR5-R112	2
4	49330113	49634716	1.07268	2	IMR5-R112	271
4	49634717	49660568	1.30752	3	IMR5-R112	23
4	49660569	52659400	-1	2	IMR5-R112	2668
4	52659401	59333712	0.999648	2	IMR5-R112	5938
4	59333713	70148840	0.972466	2	IMR5-R112	9622
4	70148841	70281472	1.48309	3	IMR5-R112	118
4	70281473	76762456	0.98417	2	IMR5-R112	5766
4	76762457	90251580	1.00125	2	IMR5-R112	12001
4	90251581	99360476	0.977695	2	IMR5-R112	8104
4	99360477	101302748	1.00206	2	IMR5-R112	1728
4	101302749	129787156	0.983446	2	IMR5-R112	25342
4	129787157	138480172	0.961641	2	IMR5-R112	7734
4	138480173	157059892	0.992554	2	IMR5-R112	16530
4	157059893	159081968	0.939246	2	IMR5-R112	1799
4	159081969	181284340	0.977695	2	IMR5-R112	19753
4	181284341	187355064	1.00359	2	IMR5-R112	5401
4	187355065	187357312	2.37824	5	IMR5-R112	2
4	187357313	187879972	1.03842	2	IMR5-R112	465
4	187879973	187881096	-1	2	IMR5-R112	1
4	187881097	187895708	0.586617	1	IMR5-R112	13
4	187895709	189231020	1.01413	2	IMR5-R112	1188
4	189231021	190809116	0.952626	2	IMR5-R112	1404
4	190809117	190990080	0.881132	2	IMR5-R112	161
4	190990081	191040660	0.712902	1	IMR5-R112	45
4	191040661	191045156	1.20165	2	IMR5-R112	4
4	191045157	191155308	-1	1	IMR5-R112	98
5	1	8992	-1	2	IMR5-R112	8
5	8993	10116	1.93865	4	IMR5-R112	1
5	10117	127012	0.766666	2	IMR5-R112	104
5	127013	1212796	0.940584	2	IMR5-R112	966
5	1212797	1626428	0.987592	2	IMR5-R112	368
5	1626429	1628676	2.04787	4	IMR5-R112	2
5	1628677	4095856	1.00543	2	IMR5-R112	2195
5	4095857	10002476	0.987537	2	IMR5-R112	5255
5	10002477	10005848	1.99933	4	IMR5-R112	3
5	10005849	10008096	-1	2	IMR5-R112	2
5	10008097	11434452	1.01518	2	IMR5-R112	1269
5	11434453	13347500	0.971875	2	IMR5-R112	1702
5	13347501	15923708	1.01471	2	IMR5-R112	2292
5	15923709	16898216	1.05159	2	IMR5-R112	867
5	16898217	19006840	0.990559	2	IMR5-R112	1876
5	19006841	30339008	0.967294	2	IMR5-R112	10082
5	30339009	39701928	0.993635	2	IMR5-R112	8330
5	39701929	49552664	0.974658	2	IMR5-R112	8764
5	49552665	56156164	0.993019	2	IMR5-R112	5875
5	56156165	56158412	2.22754	4	IMR5-R112	2
5	56158413	73312900	0.994552	2	IMR5-R112	15262
5	73312901	73982804	1.04797	2	IMR5-R112	596
5	73982805	79946748	1.00834	2	IMR5-R112	5306
5	79946749	79947872	3.45248	7	IMR5-R112	1
5	79947873	80724556	1.02115	2	IMR5-R112	691
5	80724557	98526468	0.983008	2	IMR5-R112	15838
5	98526469	98570304	1.13968	2	IMR5-R112	39
5	98570305	102540272	0.96674	2	IMR5-R112	3532
5	102540273	133099584	0.989993	2	IMR5-R112	27188
5	133099585	133485116	1.03768	2	IMR5-R112	343
5	133485117	136242288	0.966056	2	IMR5-R112	2453
5	136242289	140096484	1.00037	2	IMR5-R112	3429
5	140096485	140865300	0.957142	2	IMR5-R112	684
5	140865301	147034936	1.00281	2	IMR5-R112	5489
5	147034937	149409948	0.968978	2	IMR5-R112	2113
5	149409949	163631920	0.999065	2	IMR5-R112	12653
5	163631921	164540112	0.950835	2	IMR5-R112	808
5	164540113	167459140	0.989404	2	IMR5-R112	2597
5	167459141	169662180	1.02214	2	IMR5-R112	1960
5	169662181	170705252	0.967068	2	IMR5-R112	928
5	170705253	177191856	1.00485	2	IMR5-R112	5771
5	177191857	177199724	1.51839	3	IMR5-R112	7
5	177199725	177225576	0.972438	2	IMR5-R112	23
5	177225577	177232320	2.28129	5	IMR5-R112	6
5	177232321	177296388	0.971263	2	IMR5-R112	57
5	177296389	177337976	1.11737	2	IMR5-R112	37
5	177337977	177339100	3.91078	8	IMR5-R112	1
5	177339101	177340224	-1	2	IMR5-R112	1
5	177340225	177346968	1.39671	3	IMR5-R112	6
5	177346969	179869224	0.993363	2	IMR5-R112	2244
5	179869225	180718968	0.950172	2	IMR5-R112	756
5	180718969	180840360	0.80942	2	IMR5-R112	108
5	180840361	180905552	0.682152	1	IMR5-R112	58
5	180905553	180915668	-1	1	IMR5-R112	9
6	1	59572	-1	2	IMR5-R112	53
6	59573	116896	0.836584	2	IMR5-R112	51
6	116897	159608	0.989916	2	IMR5-R112	38
6	159609	160732	4.07373	8	IMR5-R112	1
6	160733	1035204	0.915815	2	IMR5-R112	778
6	1035205	4774752	0.963525	2	IMR5-R112	3327
6	4774753	4777000	2.17398	4	IMR5-R112	2
6	4777001	14001668	0.977695	2	IMR5-R112	8207
6	14001669	21252592	1.0005	2	IMR5-R112	6451
6	21252593	21253716	2.58682	5	IMR5-R112	1
6	21253717	29899524	1.00944	2	IMR5-R112	7692
6	29899525	29901772	2.20244	4	IMR5-R112	2
6	29901773	32461120	1.01843	2	IMR5-R112	2277
6	32461121	32462244	2.60719	5	IMR5-R112	1
6	32462245	32467864	-1	2	IMR5-R112	5
6	32467865	39138804	1.00377	2	IMR5-R112	5935
6	39138805	41148516	0.956743	2	IMR5-R112	1788
6	41148517	46340272	1.01118	2	IMR5-R112	4619
6	46340273	73256700	0.980418	2	IMR5-R112	23947
6	73256701	73412936	1.09453	2	IMR5-R112	139
6	73412937	73716416	0.952166	2	IMR5-R112	270
6	73716417	85419504	1.10205	2	IMR5-R112	10412
6	85419505	125749748	1.11481	2	IMR5-R112	35881
6	125749749	171054816	1.05159	2	IMR5-R112	40307
6	171054817	171115512	-1	2	IMR5-R112	54
7	1	8992	-1	2	IMR5-R112	8
7	8993	10116	1.80874	4	IMR5-R112	1
7	10117	892456	0.959589	2	IMR5-R112	785
7	892457	2253620	1.01451	2	IMR5-R112	1211
7	2253621	3352892	1.0486	2	IMR5-R112	978
7	3352893	4452164	0.999	2	IMR5-R112	978
7	4452165	7129532	1.031	2	IMR5-R112	2382
7	7129533	12999060	0.997367	2	IMR5-R112	5222
7	12999061	15885492	0.973517	2	IMR5-R112	2568
7	15885493	21941604	1.00782	2	IMR5-R112	5388
7	21941605	22649724	1.05385	2	IMR5-R112	630
7	22649725	35502664	1.01751	2	IMR5-R112	11435
7	35502665	38727420	1.04138	2	IMR5-R112	2869
7	38727421	40578648	1.00789	2	IMR5-R112	1647
7	40578649	47066376	1.03177	2	IMR5-R112	5772
7	47066377	48202740	1.05684	2	IMR5-R112	1011
7	48202741	57063232	1.01042	2	IMR5-R112	7883
7	57063233	57065480	1.76392	4	IMR5-R112	2
7	57065481	57066604	-1	2	IMR5-R112	1
7	57066605	57067728	4.10632	8	IMR5-R112	1
7	57067729	57068852	-1	2	IMR5-R112	1
7	57068853	57089084	1.15608	2	IMR5-R112	18
7	57089085	57545428	1.0041	2	IMR5-R112	406
7	57545429	57556668	1.39586	3	IMR5-R112	10
7	57556669	61969492	0.973638	2	IMR5-R112	3926
7	61969493	61977360	1.38397	3	IMR5-R112	7
7	61977361	62450564	0.964178	2	IMR5-R112	421
7	62450565	62542732	1.06616	2	IMR5-R112	82
7	62542733	65113320	0.989765	2	IMR5-R112	2287
7	65113321	65118940	1.226	2	IMR5-R112	5
7	65118941	67283764	1.02038	2	IMR5-R112	1926
7	67283765	70015084	0.975592	2	IMR5-R112	2430
7	70015085	71091876	1.04655	2	IMR5-R112	958
7	71091877	71208772	1.12514	2	IMR5-R112	104
7	71208773	76195960	1.02717	2	IMR5-R112	4437
7	76195961	84717004	0.998409	2	IMR5-R112	7581
7	84717005	85492564	0.960616	2	IMR5-R112	690
7	85492565	93642688	1.00694	2	IMR5-R112	7251
7	93642689	94870096	0.965133	2	IMR5-R112	1092
7	94870097	97453048	0.98979	2	IMR5-R112	2298
7	97453049	102316596	1.03979	2	IMR5-R112	4327
7	102316597	102317720	2.70746	5	IMR5-R112	1
7	102317721	103180952	0.989334	2	IMR5-R112	768
7	103180953	104460064	0.961228	2	IMR5-R112	1138
7	104460065	110427380	1.02385	2	IMR5-R112	5309
7	110427381	122666616	1.00496	2	IMR5-R112	10889
7	122666617	123933364	1.04445	2	IMR5-R112	1127
7	123933365	126428644	0.998675	2	IMR5-R112	2220
7	126428645	130826856	1.02205	2	IMR5-R112	3913
7	130826857	131458544	0.985612	2	IMR5-R112	562
7	131458545	132436424	1.07451	2	IMR5-R112	870
7	132436425	137260632	1.02359	2	IMR5-R112	4292
7	137260633	137732712	1.06902	2	IMR5-R112	420
7	137732713	140396592	1.01747	2	IMR5-R112	2370
7	140396593	141793724	0.98721	2	IMR5-R112	1243
7	141793725	142275920	0.940868	2	IMR5-R112	429
7	142275921	142326500	-1	2	IMR5-R112	45
7	142326501	142449016	0.912224	2	IMR5-R112	109
7	142449017	143295388	0.986424	2	IMR5-R112	753
7	143295389	143307752	1.18972	2	IMR5-R112	11
7	143307753	143308876	4.27741	9	IMR5-R112	1
7	143308877	147728444	0.995634	2	IMR5-R112	3932
7	147728445	150811576	1.0153	2	IMR5-R112	2743
7	150811577	150812700	2.72569	5	IMR5-R112	1
7	150812701	153617080	1.00936	2	IMR5-R112	2495
7	153617081	157419572	1.02648	2	IMR5-R112	3383
7	157419573	158044516	0.987675	2	IMR5-R112	556
7	158044517	158962824	0.932221	2	IMR5-R112	817
7	158962825	159129176	0.788525	2	IMR5-R112	148
7	159129177	159139292	-1	2	IMR5-R112	9
8	1	10116	-1	2	IMR5-R112	9
8	10117	164104	0.794067	2	IMR5-R112	137
8	164105	1743324	1.012	2	IMR5-R112	1405
8	1743325	7117168	1.05274	2	IMR5-R112	4781
8	7117169	7136276	1.41358	3	IMR5-R112	17
8	7136277	7355456	1.03653	2	IMR5-R112	195
8	7355457	7361076	1.54907	3	IMR5-R112	5
8	7361077	7404912	1.01391	2	IMR5-R112	39
8	7404913	7422896	1.56704	3	IMR5-R112	16
8	7422897	7424020	-1	2	IMR5-R112	1
8	7424021	7579132	1.08554	2	IMR5-R112	138
8	7579133	7585876	1.88474	4	IMR5-R112	6
8	7585877	7603860	1.25793	3	IMR5-R112	16
8	7603861	7604984	4.56258	9	IMR5-R112	1
8	7604985	7617348	1.29891	3	IMR5-R112	11
8	7617349	7618472	4.08854	8	IMR5-R112	1
8	7618473	7626340	1.0552	2	IMR5-R112	7
8	7626341	7630836	2.33275	5	IMR5-R112	4
8	7630837	7773584	1.07927	2	IMR5-R112	127
8	7773585	7774708	6.02912	12	IMR5-R112	1
8	7774709	7781452	1.71478	3	IMR5-R112	6
8	7781453	7782576	4.10632	8	IMR5-R112	1
8	7782577	7806180	1.16456	2	IMR5-R112	21
8	7806181	7809552	2.26092	5	IMR5-R112	3
8	7809553	7844396	1.27299	3	IMR5-R112	31
8	7844397	7848892	2.07258	4	IMR5-R112	4
8	7848893	7939936	1.09882	2	IMR5-R112	81
8	7939937	7942184	3.57557	7	IMR5-R112	2
8	7942185	7943308	-1	2	IMR5-R112	1
8	7943309	8065824	1.08943	2	IMR5-R112	109
8	8065825	8072568	2.21268	4	IMR5-R112	6
8	8072569	8074816	0.23744	0	IMR5-R112	2
8	8074817	8077064	-1	2	IMR5-R112	2
8	8077065	8078188	3.32416	7	IMR5-R112	1
8	8078189	8079312	-1	2	IMR5-R112	1
8	8079313	8087180	0.195539	0	IMR5-R112	7
8	8087181	11929012	1.04661	2	IMR5-R112	3418
8	11929013	11941376	1.4878	3	IMR5-R112	11
8	11941377	11975096	1.09272	2	IMR5-R112	30
8	11975097	11979592	1.83694	4	IMR5-R112	4
8	11979593	12995688	1.06641	2	IMR5-R112	904
8	12995689	17166852	1.03644	2	IMR5-R112	3711
8	17166853	25189964	1.0689	2	IMR5-R112	7138
8	25189965	27096268	1.03049	2	IMR5-R112	1696
8	27096269	39061248	1.07843	2	IMR5-R112	10645
8	39061249	39695184	1.01988	2	IMR5-R112	564
8	39695185	41585752	1.09693	2	IMR5-R112	1682
8	41585753	48871520	1.05148	2	IMR5-R112	6482
8	48871521	49933700	1.10727	2	IMR5-R112	945
8	49933701	54891664	1.06023	2	IMR5-R112	4411
8	54891665	54892788	3.71362	7	IMR5-R112	1
8	54892789	70361276	1.06607	2	IMR5-R112	13762
8	70361277	70907540	1.12272	2	IMR5-R112	486
8	70907541	80546964	1.05012	2	IMR5-R112	8576
8	80546965	82753376	1.08017	2	IMR5-R112	1963
8	82753377	82755624	2.54681	5	IMR5-R112	2
8	82755625	86576100	1.04831	2	IMR5-R112	3399
8	86576101	86577224	4.10632	8	IMR5-R112	1
8	86577225	86725592	-1	2	IMR5-R112	132
8	86725593	90009920	1.0375	2	IMR5-R112	2922
8	90009921	112025708	1.06307	2	IMR5-R112	19587
8	112025709	115893392	1.03919	2	IMR5-R112	3441
8	115893393	132034032	1.066	2	IMR5-R112	14360
8	132034033	132037404	1.25318	3	IMR5-R112	3
8	132037405	134454004	1.02324	2	IMR5-R112	2150
8	134454005	139915520	1.06956	2	IMR5-R112	4859
8	139915521	143013264	1.05118	2	IMR5-R112	2756
8	143013265	143809056	0.980761	2	IMR5-R112	708
8	143809057	144652056	1.08959	2	IMR5-R112	750
8	144652057	146185192	1.02026	2	IMR5-R112	1364
8	146185193	146303212	0.818071	2	IMR5-R112	105
8	146303213	146365032	-1	2	IMR5-R112	55
9	1	8992	-1	2	IMR5-R112	8
9	8993	178716	0.807167	2	IMR5-R112	151
9	178717	3645132	0.955683	2	IMR5-R112	3084
9	3645133	8053460	0.991926	2	IMR5-R112	3922
9	8053461	12335900	0.966709	2	IMR5-R112	3810
9	12335901	40068352	0.993945	2	IMR5-R112	24673
9	40068353	40070600	2.09917	4	IMR5-R112	2
9	40070601	41465484	0.977695	2	IMR5-R112	1241
9	41465485	41466608	3.29972	7	IMR5-R112	1
9	41466609	41482344	1.46503	3	IMR5-R112	14
9	41482345	42365808	0.998298	2	IMR5-R112	786
9	42365809	42375924	1.42894	3	IMR5-R112	9
9	42375925	43610076	0.995232	2	IMR5-R112	1098
9	43610077	43619068	1.54802	3	IMR5-R112	8
9	43619069	43620192	3.91078	8	IMR5-R112	1
9	43620193	44504780	1.01346	2	IMR5-R112	787
9	44504781	44508152	1.86912	4	IMR5-R112	3
9	44508153	45124104	1.03193	2	IMR5-R112	548
9	45124105	45125228	3.91078	8	IMR5-R112	1
9	45125229	45799628	0.977695	2	IMR5-R112	600
9	45799629	45800752	4.05045	8	IMR5-R112	1
9	45800753	46394224	1.03578	2	IMR5-R112	528
9	46394225	46405464	1.44081	3	IMR5-R112	10
9	46405465	47030408	1.00678	2	IMR5-R112	556
9	47030409	47032656	2.03527	4	IMR5-R112	2
9	47032657	65841672	0.982868	2	IMR5-R112	16734
9	65841673	65857408	1.26258	3	IMR5-R112	14
9	65857409	65858532	3.25898	7	IMR5-R112	1
9	65858533	65881012	0.96068	2	IMR5-R112	20
9	65881013	65915856	1.14064	2	IMR5-R112	31
9	65915857	69793656	0.990229	2	IMR5-R112	3450
9	69793657	69795904	2.58514	5	IMR5-R112	2
9	69795905	128728348	0.995279	2	IMR5-R112	52431
9	128728349	137117884	1.0202	2	IMR5-R112	7464
9	137117885	140269580	0.984508	2	IMR5-R112	2804
9	140269581	141154168	0.932221	2	IMR5-R112	787
9	141154169	141213740	-1	2	IMR5-R112	53
X	1	59572	-1	1	IMR5-R112	53
X	59573	76432	0.442915	1	IMR5-R112	15
X	76433	78680	-1	1	IMR5-R112	2
X	78681	93292	0.030553	0	IMR5-R112	13
X	93293	311348	0.380722	1	IMR5-R112	194
X	311349	1102644	0.46473	1	IMR5-R112	704
X	1102645	1107140	0.812217	2	IMR5-R112	4
X	1107141	3749664	0.496457	1	IMR5-R112	2351
X	3749665	3855320	0.212575	0	IMR5-R112	94
X	3855321	5588528	0.494702	1	IMR5-R112	1542
X	5588529	10083404	0.512126	1	IMR5-R112	3999
X	10083405	10264368	0.554027	1	IMR5-R112	161
X	10264369	17904196	0.500844	1	IMR5-R112	6797
X	17904197	18873084	0.475361	1	IMR5-R112	862
X	18873085	34623696	0.495637	1	IMR5-R112	14013
X	34623697	36581704	0.477343	1	IMR5-R112	1742
X	36581705	56321392	0.501883	1	IMR5-R112	17562
X	56321393	58581756	0.478143	1	IMR5-R112	2011
X	58581757	58582880	5.74396	11	IMR5-R112	1
X	58582881	61681748	-1	1	IMR5-R112	2757
X	61681749	61685120	0.408202	1	IMR5-R112	3
X	61685121	61688492	1.64185	3	IMR5-R112	3
X	61688493	61742444	0.573232	1	IMR5-R112	48
X	61742445	63220504	0.481327	1	IMR5-R112	1315
X	63220505	67812044	0.501382	1	IMR5-R112	4085
X	67812045	67813168	1.85762	4	IMR5-R112	1
X	67813169	73409564	0.495544	1	IMR5-R112	4979
X	73409565	75968912	0.476313	1	IMR5-R112	2277
X	75968913	90707924	0.488847	1	IMR5-R112	13113
X	90707925	91110316	0.416677	1	IMR5-R112	358
X	91110317	120012852	0.49528	1	IMR5-R112	25714
X	120012853	120063432	-1	1	IMR5-R112	45
X	120063433	120087036	0.672165	1	IMR5-R112	21
X	120087037	127721244	0.494499	1	IMR5-R112	6792
X	127721245	132180152	0.504823	1	IMR5-R112	3967
X	132180153	133342368	0.464282	1	IMR5-R112	1034
X	133342369	134871008	0.494048	1	IMR5-R112	1360
X	134871009	134877752	0.717948	1	IMR5-R112	6
X	134877753	149202008	0.501223	1	IMR5-R112	12744
X	149202009	150839676	0.475983	1	IMR5-R112	1457
X	150839677	153889088	0.5016	1	IMR5-R112	2713
X	153889089	154798404	0.466752	1	IMR5-R112	809
X	154798405	154800652	3.30787	7	IMR5-R112	2
X	154800653	155124364	0.455756	1	IMR5-R112	288
X	155124365	155260368	0.376943	1	IMR5-R112	121
X	155260369	155271608	-1	1	IMR5-R112	10
Y	1	2649268	-1	1	IMR5-R112	2357
Y	2649269	13130568	0.495365	1	IMR5-R112	9325
Y	13130569	13198008	0.678659	1	IMR5-R112	60
Y	13198009	13221612	0.524792	1	IMR5-R112	21
Y	13221613	13222736	1.30767	3	IMR5-R112	1
Y	13222737	13224984	0.821189	2	IMR5-R112	2
Y	13224985	13447536	0.539536	1	IMR5-R112	198
Y	13447537	13482380	0.634644	1	IMR5-R112	31
Y	13482381	13483504	1.423	3	IMR5-R112	1
Y	13483505	13486876	0.859848	2	IMR5-R112	3
Y	13486877	13648732	0.518489	1	IMR5-R112	144
Y	13648733	13881400	0.590995	1	IMR5-R112	207
Y	13881401	14622116	0.50206	1	IMR5-R112	659
Y	14622117	15197604	0.465429	1	IMR5-R112	512
Y	15197605	19680116	0.504788	1	IMR5-R112	3988
Y	19680117	19682364	0.871522	2	IMR5-R112	2
Y	19682365	22341748	0.496607	1	IMR5-R112	2366
Y	22341749	22342872	1.87392	4	IMR5-R112	1
Y	22342873	23713028	0.496144	1	IMR5-R112	1219
Y	23713029	24699900	0.513599	1	IMR5-R112	878
Y	24699901	24701024	1.1872	2	IMR5-R112	1
Y	24701025	24878616	0.517959	1	IMR5-R112	158
Y	24878617	24879740	1.25704	3	IMR5-R112	1
Y	24879741	24884236	0.488847	1	IMR5-R112	4
Y	24884237	24895476	0.789677	2	IMR5-R112	10
Y	24895477	24896600	1.40544	3	IMR5-R112	1
Y	24896601	24910088	0.488847	1	IMR5-R112	12
Y	24910089	24911212	1.46654	3	IMR5-R112	1
Y	24911213	24947180	0.583463	1	IMR5-R112	32
Y	24947181	24964040	0.431336	1	IMR5-R112	15
Y	24964041	24966288	0.948107	2	IMR5-R112	2
Y	24966289	24984272	0.538896	1	IMR5-R112	16
Y	24984273	24985396	1.15228	2	IMR5-R112	1
Y	24985397	24987644	0.407124	1	IMR5-R112	2
Y	24987645	24988768	1.40544	3	IMR5-R112	1
Y	24988769	25005628	0.566034	1	IMR5-R112	15
Y	25005629	25006752	1.54802	3	IMR5-R112	1
Y	25006753	25291124	0.501069	1	IMR5-R112	253
Y	25291125	25294496	0.953252	2	IMR5-R112	3
Y	25294497	26353304	0.488847	1	IMR5-R112	942
Y	26353305	26354428	1.22212	2	IMR5-R112	1
Y	26354429	26411752	0.516006	1	IMR5-R112	51
Y	26411753	26412876	1.18545	2	IMR5-R112	1
Y	26412877	26476944	0.554027	1	IMR5-R112	57
Y	26476945	26478068	1.16101	2	IMR5-R112	1
Y	26478069	26592716	0.538575	1	IMR5-R112	102
Y	26592717	26593840	1.39671	3	IMR5-R112	1
Y	26593841	26654536	0.529585	1	IMR5-R112	54
Y	26654537	26656784	0.957326	2	IMR5-R112	2
Y	26656785	26683760	0.470516	1	IMR5-R112	24
Y	26683761	26684884	1.30359	3	IMR5-R112	1
Y	26684885	26913056	0.505142	1	IMR5-R112	203
Y	26913057	26931040	0.692534	1	IMR5-R112	16
Y	26931041	26943404	0.377746	1	IMR5-R112	11
Y	26943405	26945652	0.956863	2	IMR5-R112	2
Y	26945653	27008596	0.488847	1	IMR5-R112	56
Y	27008597	27009720	1.30359	3	IMR5-R112	1
Y	27009721	27011968	0.343721	1	IMR5-R112	2
Y	27011969	27014216	0.974152	2	IMR5-R112	2
Y	27014217	27107508	0.520386	1	IMR5-R112	83
Y	27107509	27108632	1.24928	2	IMR5-R112	1
Y	27108633	27155840	0.479795	1	IMR5-R112	42
Y	27155841	27156964	1.14064	2	IMR5-R112	1
Y	27156965	27231148	0.511597	1	IMR5-R112	66
Y	27231149	27232272	1.54802	3	IMR5-R112	1
Y	27232273	27278356	0.488847	1	IMR5-R112	41
Y	27278357	27279480	1.60621	3	IMR5-R112	1
Y	27279481	27328936	0.494809	1	IMR5-R112	44
Y	27328937	27330060	2.11834	4	IMR5-R112	1
Y	27330061	27367152	0.541224	1	IMR5-R112	33
Y	27367153	27368276	1.12811	2	IMR5-R112	1
Y	27368277	27905548	0.509008	1	IMR5-R112	478
Y	27905549	27906672	1.24434	2	IMR5-R112	1
Y	27906673	28783392	0.49687	1	IMR5-R112	780
Y	28783393	28814864	0.670747	1	IMR5-R112	28
Y	28814865	58989768	-1	1	IMR5-R112	26846
Y	58989769	59034728	0.481933	1	IMR5-R112	40
Y	59034729	59374176	-1	1	IMR5-R112	302
1	1	8992	-1	2	IMR5-E287	8
1	8993	470956	0.832734	2	IMR5-E287	411
1	470957	528280	1.36123	3	IMR5-E287	51
1	528281	564248	0.875928	2	IMR5-E287	32
1	564249	570992	5.53075	11	IMR5-E287	6
1	570993	2584076	0.964531	2	IMR5-E287	1791
1	2584077	2694228	0.794928	2	IMR5-E287	98
1	2694229	13555440	0.990912	2	IMR5-E287	9663
1	13555441	13608268	-1	2	IMR5-E287	47
1	13608269	15204348	0.941955	2	IMR5-E287	1420
1	15204349	25592356	0.997832	2	IMR5-E287	9242
1	25592357	25600224	2.39292	5	IMR5-E287	7
1	25600225	25601348	-1	2	IMR5-E287	1
1	25601349	25630572	1.09652	2	IMR5-E287	26
1	25630573	25633944	-1	2	IMR5-E287	3
1	25633945	25649680	1.63107	3	IMR5-E287	14
1	25649681	36979600	1.00028	2	IMR5-E287	10080
1	36979601	37927132	1.07377	2	IMR5-E287	843
1	37927133	68862984	1.00543	2	IMR5-E287	27523
1	68862985	74765108	0.970399	2	IMR5-E287	5251
1	74765109	120529892	0.991795	2	IMR5-E287	40716
1	120529893	121485292	1.04407	2	IMR5-E287	850
1	121485293	121486416	9.96766	20	IMR5-E287	1
1	121486417	142534440	-1	2	IMR5-E287	18726
1	142534441	144341832	0.972538	2	IMR5-E287	1608
1	144341833	144394660	1.38629	3	IMR5-E287	47
1	144394661	146251508	1.00047	2	IMR5-E287	1652
1	146251509	146253756	2.26626	5	IMR5-E287	2
1	146253757	146303212	-1	2	IMR5-E287	44
1	146303213	147933012	0.994424	2	IMR5-E287	1450
1	147933013	147936384	1.77205	4	IMR5-E287	3
1	147936385	147937508	-1	2	IMR5-E287	1
1	147937509	147940880	3.42662	7	IMR5-E287	3
1	147940881	147993708	1.27236	3	IMR5-E287	47
1	147993709	148683844	0.991182	2	IMR5-E287	614
1	148683845	148684968	6.00433	12	IMR5-E287	1
1	148684969	148733300	-1	2	IMR5-E287	43
1	148733301	149514480	0.989785	2	IMR5-E287	695
1	149514481	149559440	1.34843	3	IMR5-E287	40
1	149559441	149566184	2.15877	4	IMR5-E287	6
1	149566185	161697516	1.00893	2	IMR5-E287	10793
1	161697517	182273460	0.987213	2	IMR5-E287	18306
1	182273461	183642492	0.931345	2	IMR5-E287	1218
1	183642493	202478484	0.980312	2	IMR5-E287	16758
1	202478485	248053312	0.998835	2	IMR5-E287	40547
1	248053313	248055560	2.72091	5	IMR5-E287	2
1	248055561	249157080	0.944481	2	IMR5-E287	980
1	249157081	249241380	0.771052	2	IMR5-E287	75
1	249241381	249251496	-1	2	IMR5-E287	9
10	1	59572	-1	2	IMR5-E287	53
10	59573	168600	0.822389	2	IMR5-E287	97
10	168601	2954996	0.951135	2	IMR5-E287	2479
10	2954997	13156420	0.990322	2	IMR5-E287	9076
10	13156421	13157544	3.5795	7	IMR5-E287	1
10	13157545	19526128	1.00071	2	IMR5-E287	5666
10	19526129	19527252	2.74291	5	IMR5-E287	1
10	19527253	23709656	0.999671	2	IMR5-E287	3721
10	23709657	25863240	0.959454	2	IMR5-E287	1916
10	25863241	39154540	0.993926	2	IMR5-E287	11825
10	39154541	42388288	-1	2	IMR5-E287	2877
10	42388289	42397280	1.76052	4	IMR5-E287	8
10	42397281	42545648	0.940005	2	IMR5-E287	132
10	42545649	42600724	-1	2	IMR5-E287	49
10	42600725	43846116	1.00573	2	IMR5-E287	1108
10	43846117	46478524	0.955977	2	IMR5-E287	2342
10	46478525	46798864	1.05861	2	IMR5-E287	285
10	46798865	46802236	1.96941	4	IMR5-E287	3
10	46802237	48169020	0.965644	2	IMR5-E287	1216
10	48169021	48172392	2.1209	4	IMR5-E287	3
10	48172393	48871520	0.986014	2	IMR5-E287	622
10	48871521	50074200	0.92267	2	IMR5-E287	1070
10	50074201	51972636	0.991436	2	IMR5-E287	1689
